,accuracy,f1_score,precision,recall,fold
0,0.5463068181818181,0.5471936010095981,0.5488391020706885,0.5463068181818181,1.0
1,0.5321022727272727,0.5303880553366748,0.5295085995085995,0.5321022727272727,2.0
2,0.5488636363636363,0.5498374775661954,0.5518783516592937,0.5488636363636363,3.0
3,0.5431818181818182,0.543738648197031,0.552338755839264,0.5431818181818182,4.0
4,0.555965909090909,0.5550157449864649,0.5544196654540288,0.555965909090909,5.0
mean,0.5452840909090909,0.5452347054191928,0.5473968949063748,0.5452840909090909,3.0
std,0.007824835303101327,0.008286769265191224,0.00912026122450624,0.007824835303101327,1.4142135623730951
