,accuracy,f1_score,precision,recall,fold
0,0.47058823529411764,0.43474747474747477,0.5270947259141225,0.47058823529411764,1.0
1,0.5235294117647059,0.49530865147783243,0.4956435643564356,0.5235294117647059,2.0
2,0.47794117647058826,0.45129006767750085,0.52945,0.47794117647058826,3.0
3,0.5779411764705882,0.44131641640985286,0.5752520377520378,0.5779411764705882,4.0
4,0.538235294117647,0.5059130248333398,0.5102271243962929,0.538235294117647,5.0
5,0.5617647058823529,0.43284151940665677,0.4643206106870229,0.5617647058823529,6.0
6,0.575,0.41984126984126985,0.330625,0.575,7.0
7,0.5779411764705882,0.42646867837430374,0.7566002949852507,0.5779411764705882,8.0
8,0.5764705882352941,0.42316467934257174,0.7561119293078056,0.5764705882352941,9.0
9,0.5691176470588235,0.4832193894506955,0.5335375816993464,0.5691176470588235,10.0
10,0.4985294117647059,0.48506173487348014,0.5420226180547281,0.4985294117647059,11.0
11,0.5529411764705883,0.5425033983614387,0.5411733815678152,0.5529411764705883,12.0
12,0.5661764705882353,0.49201482543847486,0.5311301534036433,0.5661764705882353,13.0
13,0.5573529411764706,0.4846082338750806,0.5147304975429975,0.5573529411764706,14.0
14,0.5602941176470588,0.4962693166083782,0.5243534482758622,0.5602941176470588,15.0
15,0.5808823529411765,0.5776075188610886,0.5761509733737536,0.5808823529411765,16.0
16,0.5205882352941177,0.5093950916639112,0.5066161955052465,0.5205882352941177,17.0
17,0.5544117647058824,0.4782389562978234,0.5070329977628636,0.5544117647058824,18.0
18,0.5323529411764706,0.533464670922298,0.534902567519,0.5323529411764706,19.0
19,0.586764705882353,0.49121774265495183,0.5830505879470848,0.586764705882353,20.0
20,0.5735294117647058,0.41915887850467287,0.33026509572901325,0.5735294117647058,21.0
21,0.5617647058823529,0.4235399536158549,0.4278280542986425,0.5617647058823529,22.0
mean,0.5497326203208558,0.4748723406017705,0.5271872472763165,0.5497326203208558,11.5
std,0.032333600087893495,0.04331478290644266,0.09698083100800475,0.032333600087893495,6.34428877022476
