,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5381,0.0071,0.6024,0.0437,0.5678,0.0208
1,0.5396,0.0137,0.4736,0.0392,0.5036,0.0215
macro avg,0.5389,0.0092,0.538,0.0089,0.5357,0.0089
weighted avg,0.5389,0.0091,0.5386,0.0089,0.536,0.0088
