,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4472,0.1159,0.3566,0.2434,0.3516,0.1669
1,0.593,0.0271,0.676,0.2382,0.605,0.1317
macro avg,0.5201,0.0613,0.5163,0.0188,0.4783,0.0529
weighted avg,0.531,0.0537,0.5402,0.0383,0.4973,0.0496
