,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6358,0.3195,0.6707,0.3399,0.5639,0.3063
1,0.3949,0.3566,0.2738,0.3505,0.225,0.26
macro avg,0.5154,0.0819,0.4722,0.0642,0.3944,0.0812
weighted avg,0.714,0.1489,0.5616,0.1938,0.5312,0.2337
