,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3104,0.2514,0.3418,0.4345,0.2286,0.2631
1,0.6081,0.2571,0.6709,0.4282,0.5627,0.3365
macro avg,0.4593,0.1179,0.5064,0.0131,0.3957,0.0747
weighted avg,0.559,0.1495,0.5844,0.1746,0.4869,0.18
