,accuracy,f1_score,precision,recall,fold
0,0.8377535101404057,0.8245284587511731,0.812580482113445,0.8377535101404057,1.0
1,0.7753510140405616,0.7911307944093148,0.8085448770070237,0.7753510140405616,2.0
2,0.8845553822152886,0.8398032968543264,0.8056378047084057,0.8845553822152886,3.0
3,0.8821233411397346,0.8391938591803851,0.8046133113963576,0.8821233411397346,4.0
4,0.5768930523028883,0.6576836723079056,0.8143158659942423,0.5768930523028883,5.0
mean,0.7913352599677758,0.790468016300621,0.8091384682438948,0.7913352599677758,3.0
std,0.11430492322718969,0.0687028568488688,0.0037877947986522556,0.11430492322718969,1.4142135623730951
