,accuracy,f1_score,precision,recall,fold
0,0.7457098283931357,0.7427073577619601,0.7422639258511518,0.7457098283931357,1.0
1,0.7246489859594384,0.7244912444385824,0.724341535398473,0.7246489859594384,2.0
2,0.7215288611544461,0.7150042554739409,0.7161916775030575,0.7215288611544461,3.0
3,0.6908665105386417,0.6815418702322888,0.6829981227404218,0.6908665105386417,4.0
4,0.7002341920374707,0.6944638816904922,0.6941003573797566,0.7002341920374707,5.0
mean,0.7165976756166266,0.711641721919453,0.7119791237745721,0.7165976756166266,3.0
std,0.019321045931539476,0.02164518356445568,0.021200437616396235,0.019321045931539476,1.4142135623730951
