,accuracy,f1_score,precision,recall,fold
0,0.6122359154929577,0.5991700898069321,0.6270686544426664,0.6122359154929577,1.0
1,0.5977112676056338,0.5801595006920617,0.6197443863372738,0.5977112676056338,2.0
2,0.6091549295774648,0.5948263395193278,0.6245870877726684,0.6091549295774648,3.0
3,0.5999119718309859,0.5861903467108869,0.620413742556873,0.5999119718309859,4.0
4,0.5871478873239436,0.5643750149831068,0.6069128692202966,0.5871478873239436,5.0
mean,0.6012323943661971,0.584944258342463,0.6197453480659556,0.6012323943661971,3.0
std,0.008903473808795984,0.012227593578566787,0.006959777656210389,0.008903473808795984,1.4142135623730951
