,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3272,0.1641,0.2636,0.162,0.2724,0.1537
1,0.6258,0.1132,0.7524,0.149,0.6701,0.0856
macro avg,0.4765,0.0723,0.508,0.017,0.4712,0.061
weighted avg,0.5337,0.0913,0.5622,0.074,0.527,0.0935
