,accuracy,f1_score,precision,recall,fold
0,0.3819444444444444,0.37100888677335003,0.420644705391427,0.3819444444444444,1.0
1,0.35648148148148145,0.3382481533001901,0.40631095856366856,0.35648148148148145,2.0
2,0.4085648148148148,0.3881583157175244,0.40767424821228326,0.4085648148148148,3.0
3,0.3784722222222222,0.37728732609770393,0.38655034486829415,0.3784722222222222,4.0
4,0.4212962962962963,0.41943456839694815,0.419324209261205,0.4212962962962963,5.0
mean,0.38935185185185184,0.37882745005714324,0.4081008932593756,0.38935185185185184,3.0
std,0.022992532484887074,0.02625332113374225,0.012256606977859474,0.022992532484887074,1.4142135623730951
