,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5441,0.0197,0.5863,0.082,0.5612,0.0314
1,0.5373,0.0129,0.4926,0.093,0.5098,0.0491
macro avg,0.5407,0.011,0.5394,0.0111,0.5355,0.0139
weighted avg,0.5409,0.011,0.5394,0.0115,0.5356,0.014
