,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3746,0.2031,0.1495,0.1314,0.1809,0.1311
1,0.6667,0.0105,0.8644,0.1271,0.7489,0.0511
macro avg,0.5207,0.1035,0.507,0.0184,0.4649,0.0459
weighted avg,0.5683,0.0712,0.6234,0.0436,0.5574,0.0235
