,accuracy,f1_score,precision,recall,fold
0,0.4294117647058823,0.26803351476718307,0.5919549989386542,0.4294117647058823,1.0
1,0.5602941176470588,0.46046781966052336,0.5029005443142822,0.5602941176470588,2.0
2,0.5941176470588235,0.48477763477763475,0.6301882613510521,0.5941176470588235,3.0
3,0.575,0.41984126984126985,0.330625,0.575,4.0
4,0.575,0.5509052084857001,0.5584163346613547,0.575,5.0
5,0.575,0.41984126984126985,0.330625,0.575,6.0
6,0.5764705882352941,0.5468246851974582,0.5585812438442643,0.5764705882352941,7.0
7,0.47058823529411764,0.43825919073284536,0.5239579320890383,0.47058823529411764,8.0
8,0.575,0.41984126984126985,0.330625,0.575,9.0
9,0.6073529411764705,0.5979738036422129,0.5992100697828544,0.6073529411764705,10.0
10,0.575,0.41984126984126985,0.330625,0.575,11.0
11,0.425,0.2846318067497221,0.46685779816513767,0.425,12.0
12,0.5764705882352941,0.42316467934257174,0.7561119293078056,0.5764705882352941,13.0
13,0.575,0.41984126984126985,0.330625,0.575,14.0
14,0.55,0.5409026743000548,0.5977443862744531,0.55,15.0
15,0.5426470588235294,0.5395024633208814,0.5758832313519813,0.5426470588235294,16.0
16,0.5205882352941177,0.5230750757569143,0.5284485373781148,0.5205882352941177,17.0
17,0.5779411764705882,0.43157237208562105,0.6151953511374876,0.5779411764705882,18.0
18,0.47205882352941175,0.3856004084820088,0.5997781197038622,0.47205882352941175,19.0
19,0.575,0.41984126984126985,0.330625,0.575,20.0
20,0.5588235294117647,0.4290350866509969,0.4464427480916031,0.5588235294117647,21.0
21,0.575,0.41984126984126985,0.330625,0.575,22.0
mean,0.5482620320855615,0.4474370596746008,0.49391120392690646,0.5482620320855615,11.5
std,0.05045334811215137,0.07887023499735447,0.12641577940220827,0.05045334811215137,6.34428877022476
