,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3505,0.2806,0.3086,0.3711,0.2512,0.258
1,0.5999,0.0512,0.7254,0.3526,0.5925,0.2232
macro avg,0.4752,0.1484,0.517,0.0272,0.4218,0.0813
weighted avg,0.4939,0.1294,0.5483,0.0516,0.4474,0.0807
