,accuracy,f1_score,precision,recall,fold
0,0.5374531835205992,0.42653516679519793,0.4219149418775646,0.5374531835205992,1.0
1,0.9456928838951311,0.9283991737950277,0.9117265988402965,0.9456928838951311,2.0
2,0.5393258426966292,0.39537919538468136,0.4323047186698009,0.5393258426966292,3.0
3,0.5449438202247191,0.41462767813525014,0.4049561336001231,0.5449438202247191,4.0
4,0.6179775280898876,0.47206616729088635,0.38189622522408784,0.6179775280898876,5.0
5,0.15730337078651685,0.04276208137885895,0.024744350460800403,0.15730337078651685,6.0
6,0.6292134831460674,0.4860131731886866,0.39590960737280645,0.6292134831460674,7.0
7,0.4288389513108614,0.3918823700408236,0.3755043165155525,0.4288389513108614,8.0
8,0.6404494382022472,0.5000769585962752,0.41017548289357403,0.6404494382022472,9.0
9,0.5280898876404494,0.36500330469266357,0.27887892942810244,0.5280898876404494,10.0
10,0.40636704119850187,0.24512757176853334,0.17549440358860446,0.40636704119850187,11.0
11,0.4438202247191011,0.27285445722030344,0.1969763918697134,0.4438202247191011,12.0
mean,0.5349563046192259,0.4117272748572656,0.367540175028419,0.5349563046192259,6.5
std,0.17666024790740487,0.19794002127883287,0.2039046699973705,0.17666024790740487,3.452052529534663
