,accuracy,f1_score,precision,recall,fold
0,0.5411764705882353,0.5425398252001578,0.5440453720673651,0.5411764705882353,1.0
1,0.4102941176470588,0.4061312417384382,0.532140237940026,0.4102941176470588,2.0
2,0.4411764705882353,0.47636336232500814,0.6592732875393208,0.4411764705882353,3.0
3,0.47058823529411764,0.4603662530237269,0.4884280303030303,0.47058823529411764,4.0
4,0.586764705882353,0.5109711126574065,0.5103585744161729,0.586764705882353,5.0
5,0.5029411764705882,0.4974864130434783,0.5100538672905841,0.5029411764705882,6.0
6,0.5705882352941176,0.5567521734045456,0.550834988597072,0.5705882352941176,7.0
7,0.6882352941176471,0.6636513790206603,0.6450982403939876,0.6882352941176471,8.0
8,0.6397058823529411,0.6010188389081124,0.5773500576701268,0.6397058823529411,9.0
9,0.575,0.46152136752136746,0.5455357142857142,0.575,10.0
10,0.46911764705882353,0.44907861361922513,0.4913863928112965,0.46911764705882353,11.0
11,0.4676470588235294,0.550036793539829,0.7856297648260865,0.4676470588235294,12.0
12,0.6691176470588235,0.7086345749061956,0.7566105769230769,0.6691176470588235,13.0
13,0.6441176470588236,0.5837295597484278,0.5786631984666905,0.6441176470588236,14.0
14,0.525,0.48802006207396387,0.5024533862698055,0.525,15.0
15,0.5294117647058824,0.5283673186294909,0.5296746264488199,0.5294117647058824,16.0
16,0.5691176470588235,0.5513571747306687,0.5418938347317227,0.5691176470588235,17.0
17,0.4161764705882353,0.3910803732198396,0.5795544627128596,0.4161764705882353,18.0
18,0.35441176470588237,0.304765370829887,0.5570735390992786,0.35441176470588237,19.0
19,0.8470588235294118,0.7874618181818183,0.7810267857142856,0.8470588235294118,20.0
20,0.7852941176470588,0.7158105460431042,0.6912121212121212,0.7852941176470588,21.0
21,0.6058823529411764,0.6038613253856943,0.6019187546363445,0.6058823529411764,22.0
mean,0.5594919786096256,0.5381366135341383,0.5891007188343539,0.5594919786096256,11.5
std,0.1183624034679927,0.11114395652775343,0.0898407312620267,0.1183624034679927,6.34428877022476
