,accuracy,f1_score,precision,recall,fold
0,0.5499219968798752,0.5535367702553164,0.5577385946409779,0.5499219968798752,1.0
1,0.5624024960998439,0.5473591649020334,0.5374840205931927,0.5624024960998439,2.0
2,0.5920436817472698,0.5674143877742815,0.5561161013642796,0.5920436817472698,3.0
3,0.663544106167057,0.5343583452599739,0.6328148265250975,0.663544106167057,4.0
4,0.6627634660421545,0.5297715846615859,0.6080423633071065,0.6627634660421545,5.0
mean,0.6061351493872401,0.5464880505706382,0.5784391812861307,0.6061351493872401,3.0
std,0.04852543148563716,0.01352719380761719,0.035880965853656174,0.04852543148563716,1.4142135623730951
