,accuracy,f1_score,precision,recall,fold
0,0.6965853658536585,0.6963302207893296,0.696661001858276,0.6965853658536585,1.0
1,0.6721951219512196,0.6700777220212393,0.6785115135106794,0.6721951219512196,2.0
2,0.6653658536585366,0.660754979906405,0.6700051977790308,0.6653658536585366,3.0
3,0.6751219512195122,0.6734744754568686,0.6769884030341466,0.6751219512195122,4.0
4,0.6809756097560976,0.6795600098158083,0.6871976657352388,0.6809756097560976,5.0
mean,0.6780487804878049,0.6760394815979301,0.6818727563834743,0.6780487804878049,3.0
std,0.010543809628180495,0.011830858308495248,0.009198268014668897,0.010543809628180495,1.4142135623730951
