,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3396,0.0438,0.281,0.1695,0.2798,0.1272
1,0.6655,0.0163,0.7276,0.1663,0.6869,0.0789
macro avg,0.5025,0.0283,0.5043,0.0219,0.4833,0.0387
weighted avg,0.5556,0.0237,0.5771,0.057,0.5497,0.0301
