,accuracy,f1_score,precision,recall,fold
0,0.5599431818181818,0.5518351941656904,0.5503104797474545,0.5599431818181818,1.0
1,0.575,0.4198412698412698,0.330625,0.575,2.0
2,0.55,0.5151524490919098,0.5233171403659171,0.55,3.0
3,0.5394886363636363,0.5403119581617706,0.5413087991726234,0.5394886363636363,4.0
4,0.5752840909090909,0.42048481471934185,0.7557189542483661,0.5752840909090909,5.0
mean,0.5599431818181817,0.4895251371959965,0.5402560747068722,0.5599431818181817,3.0
std,0.013995045980041339,0.05786365179554107,0.13472829452583343,0.013995045980041339,1.4142135623730951
