,accuracy,f1_score,precision,recall,fold
0,0.7862714508580343,0.8054268909210247,0.8284822669607038,0.7862714508580343,1.0
1,0.8931357254290172,0.8427197409280797,0.7976914240376167,0.8931357254290172,2.0
2,0.8057722308892356,0.8123075593379698,0.819214977155236,0.8057722308892356,3.0
3,0.8938329430132709,0.8437252429927412,0.7989373300157651,0.8938329430132709,4.0
4,0.7595628415300546,0.7882571953439491,0.8249977926702362,0.7595628415300546,5.0
mean,0.8277150383439225,0.8184873259047528,0.8138647581679115,0.8277150383439225,3.0
std,0.05566906374244323,0.021664660935774134,0.01304335625425674,0.05566906374244323,1.4142135623730951
