,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.5603,0.0125,0.9076,0.0987,0.6906,0.0213
1.0,0.0375,0.0839,0.0021,0.0047,0.0039,0.0088
2.0,0.3555,0.239,0.1705,0.1669,0.1897,0.1651
macro avg,0.3178,0.0859,0.3601,0.0243,0.2947,0.0501
weighted avg,0.3961,0.0595,0.536,0.018,0.422,0.0295
