,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5011,0.0086,0.5793,0.0297,0.537,0.014
1,0.7157,0.0095,0.6471,0.0219,0.6794,0.0106
macro avg,0.6084,0.0077,0.6132,0.0086,0.6082,0.0078
weighted avg,0.6342,0.0079,0.6213,0.0078,0.6254,0.0075
