,accuracy,f1_score,precision,recall,fold
0,0.6119652406417112,0.6171205293753776,0.6301984933259234,0.6119652406417112,1.0
1,0.6236631016042781,0.6255172007191814,0.6279308314234785,0.6236631016042781,2.0
2,0.616644385026738,0.6206719231815165,0.6282824128032986,0.616644385026738,3.0
3,0.6326871657754011,0.6369277029582405,0.6460203141533805,0.6326871657754011,4.0
4,0.6216577540106952,0.6265731625705288,0.6387004928980416,0.6216577540106952,5.0
mean,0.6213235294117647,0.6253621037609689,0.6342265089208245,0.6213235294117647,3.0
std,0.006988411785393117,0.0067108143398502,0.0070753532481368404,0.006988411785393117,1.4142135623730951
