,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.5467,0.1828,0.931,0.2116,0.6604,0.191
1.0,0.0285,0.0809,0.0079,0.0256,0.0121,0.0388
2.0,0.042,0.104,0.0597,0.2051,0.0238,0.0791
macro avg,0.2057,0.0769,0.3329,0.0019,0.2321,0.0564
weighted avg,0.3493,0.2164,0.5239,0.201,0.3965,0.2142
