,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.2846,0.2605,0.0689,0.1518,0.0811,0.177
1,0.5796,0.0103,0.9444,0.1223,0.7151,0.0332
macro avg,0.4321,0.1325,0.5066,0.0147,0.3981,0.0719
weighted avg,0.4542,0.1133,0.5723,0.0059,0.4457,0.0561
