,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5039,0.0168,0.1896,0.157,0.2496,0.1476
1,0.5631,0.0167,0.8473,0.1207,0.6725,0.0321
macro avg,0.5335,0.0138,0.5185,0.0192,0.4611,0.0578
weighted avg,0.5365,0.0138,0.5514,0.0076,0.4823,0.0488
