,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4981,0.0132,0.4226,0.129,0.4471,0.0793
1,0.5797,0.0109,0.6483,0.1216,0.6071,0.0519
macro avg,0.5389,0.0086,0.5355,0.0108,0.5271,0.0218
weighted avg,0.543,0.0085,0.5468,0.0133,0.5351,0.0183
