,accuracy,f1_score,precision,recall,fold
0,0.3369734789391576,0.16986294387598141,0.11355112550835887,0.3369734789391576,1.0
1,0.3369734789391576,0.16986294387598141,0.11355112550835887,0.3369734789391576,2.0
2,0.3369734789391576,0.16986294387598141,0.11355112550835887,0.3369734789391576,3.0
3,0.3372365339578454,0.17009478420290627,0.11372847983590102,0.3372365339578454,4.0
4,0.3255269320843091,0.15988778643010237,0.1059677835122224,0.3255269320843091,5.0
mean,0.3347367805719254,0.16791428045219056,0.11206992797464,0.3347367805719254,3.0
std,0.004606051126794057,0.004014251370085425,0.0030518453341672083,0.004606051126794057,1.4142135623730951
