,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3185,0.2152,0.3035,0.3441,0.2247,0.2129
1,0.6335,0.1704,0.7145,0.3313,0.615,0.2463
macro avg,0.476,0.0714,0.509,0.0299,0.4199,0.0922
weighted avg,0.5711,0.0985,0.5602,0.1603,0.4943,0.1751
