,accuracy,f1_score,precision,recall,fold
0,0.5542613636363637,0.5411186440677966,0.5406196833386744,0.5542613636363637,1.0
1,0.5542613636363637,0.5372799071660063,0.5381512002527701,0.5542613636363637,2.0
2,0.5642045454545455,0.5503825382538254,0.5508719008264462,0.5642045454545455,3.0
3,0.5650568181818182,0.526756118991583,0.5412837896648216,0.5650568181818182,4.0
4,0.5340909090909091,0.5091990178682522,0.5103398180587331,0.5340909090909091,5.0
mean,0.5543750000000001,0.5329472452694928,0.5362532784282891,0.5543750000000001,3.0
std,0.011155190486647404,0.014084328227998672,0.013661516691338553,0.011155190486647404,1.4142135623730951
