,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.8941,0.0068,0.9174,0.1145,0.9022,0.0626
1,0.1281,0.2087,0.0936,0.1067,0.0765,0.0782
macro avg,0.5111,0.1055,0.5055,0.0275,0.4894,0.0337
weighted avg,0.8123,0.0249,0.8294,0.0924,0.8141,0.0518
