,accuracy,f1_score,precision,recall,fold
0,0.6328524895300139,0.6327157019414812,0.6330861109094098,0.6328524895300139,1.0
1,0.6254071661237784,0.6251124505477307,0.6256383283940884,0.6254071661237784,2.0
2,0.6505351326198232,0.650044590955026,0.651501581084289,0.6505351326198232,3.0
3,0.6272684969753374,0.6272538072698152,0.6272850303695575,0.6272684969753374,4.0
4,0.608189855746859,0.6078261945418195,0.6093258933975638,0.608189855746859,5.0
mean,0.6288506281991624,0.6285905490511745,0.6293673888309816,0.6288506281991624,3.0
std,0.013619550026934744,0.013581864867244713,0.013591578335973608,0.013619550026934744,1.4142135623730951
