,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5324,0.0144,0.5954,0.0695,0.5599,0.0244
1,0.5304,0.0177,0.4659,0.0839,0.4928,0.0506
macro avg,0.5314,0.0114,0.5306,0.0117,0.5263,0.0167
weighted avg,0.5316,0.0115,0.5307,0.0112,0.5264,0.0165
