,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3958,0.2426,0.1979,0.1922,0.2229,0.2053
1,0.5782,0.0028,0.8113,0.1864,0.6678,0.0654
macro avg,0.487,0.1217,0.5046,0.0041,0.4454,0.0722
weighted avg,0.5007,0.1036,0.5506,0.0256,0.4787,0.0528
