,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3745,0.1176,0.4177,0.2526,0.3495,0.1507
1,0.6155,0.1138,0.5753,0.2508,0.5583,0.1787
macro avg,0.495,0.0305,0.4965,0.0201,0.4539,0.0566
weighted avg,0.5471,0.0638,0.515,0.0818,0.4903,0.0949
