,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.3075,0.2188,0.2437,0.2207,0.2549,0.215
1,0.5871,0.0221,0.7841,0.1904,0.6602,0.0659
macro avg,0.4473,0.1154,0.5139,0.0266,0.4575,0.0791
weighted avg,0.4683,0.1,0.5544,0.0267,0.4879,0.0595
