,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5612,0.0154,0.5278,0.1318,0.5352,0.0701
1,0.5568,0.0186,0.5838,0.1229,0.5636,0.0477
macro avg,0.559,0.0022,0.5558,0.0048,0.5494,0.0124
weighted avg,0.5591,0.0024,0.5557,0.0043,0.5494,0.0123
