,accuracy,f1_score,precision,recall,fold
0,0.6610486891385767,0.5276465297746475,0.4390454708350022,0.6610486891385767,1.0
1,0.5561797752808989,0.5525804824183056,0.5494044133250394,0.5561797752808989,2.0
2,0.5149812734082397,0.5281948487152509,0.5643296391068573,0.5149812734082397,3.0
3,0.5730337078651685,0.5647843591295424,0.5586286372803227,0.5730337078651685,4.0
4,0.6067415730337079,0.5327332339627616,0.5095653371122318,0.6067415730337079,5.0
5,0.6179775280898876,0.5559507354279645,0.5449503679840758,0.6179775280898876,6.0
6,0.5861423220973783,0.5708736653273836,0.5618927074241616,0.5861423220973783,7.0
7,0.5205992509363296,0.5288198651576846,0.5404595772921256,0.5205992509363296,8.0
8,0.6629213483146067,0.5319462286261688,0.608410070119118,0.6629213483146067,9.0
9,0.6479400749063671,0.5603383095074819,0.5730337078651685,0.6479400749063671,10.0
10,0.6460674157303371,0.5385331806810975,0.5343790187078182,0.6460674157303371,11.0
11,0.6179775280898876,0.5540588389930382,0.5425830743485537,0.6179775280898876,12.0
mean,0.600967540574282,0.5455383564767773,0.5438901684500396,0.600967540574282,6.5
std,0.04929434161372623,0.01516614970946992,0.039027046645871644,0.04929434161372623,3.452052529534663
