,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6112,0.0178,0.6077,0.0278,0.6089,0.0126
1,0.6132,0.0044,0.6158,0.0409,0.614,0.0215
macro avg,0.6122,0.0106,0.6118,0.0105,0.6115,0.0105
weighted avg,0.6122,0.0105,0.6119,0.0106,0.6115,0.0106
