,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.2419,0.2543,0.1634,0.298,0.1242,0.1689
1,0.6249,0.1164,0.8405,0.2936,0.6657,0.2036
macro avg,0.4334,0.1365,0.502,0.0097,0.395,0.0678
weighted avg,0.4938,0.1482,0.5662,0.1254,0.4587,0.1434
