,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6193,0.0111,0.7221,0.0291,0.6665,0.0159
1,0.6576,0.0223,0.5452,0.0284,0.5958,0.0207
macro avg,0.6384,0.0123,0.6336,0.0113,0.6312,0.011
weighted avg,0.6384,0.0122,0.635,0.0107,0.6319,0.0106
