,accuracy,f1_score,precision,recall,fold
0,0.6367647058823529,0.5499844611918265,0.6182936507936508,0.6367647058823529,1.0
1,0.675,0.5440298507462686,0.45562500000000006,0.675,2.0
2,0.23823529411764705,0.11202208775404986,0.7556665307786383,0.23823529411764705,3.0
3,0.4411764705882353,0.41223107106785006,0.45746406030855535,0.4411764705882353,4.0
4,0.5705882352941176,0.5172180624731998,0.5105448154657294,0.5705882352941176,5.0
5,0.5485294117647059,0.5374796264457119,0.5456675673603926,0.5485294117647059,6.0
6,0.6102941176470589,0.5076191612954564,0.53125,0.6102941176470589,7.0
7,0.7735294117647059,0.6760364842454395,0.6003681885125184,0.7735294117647059,8.0
8,0.4573529411764706,0.47270122379561497,0.6322478991596638,0.4573529411764706,9.0
9,0.5632352941176471,0.4658792032555151,0.5129521520146519,0.5632352941176471,10.0
10,0.4426470588235294,0.43984083157381837,0.45394134803200165,0.4426470588235294,11.0
11,0.7470588235294118,0.7610105898029315,0.776255165534603,0.7470588235294118,12.0
12,0.875,0.8166666666666668,0.765625,0.875,13.0
13,0.6647058823529411,0.5606296799054167,0.5735267175572519,0.6647058823529411,14.0
14,0.5323529411764706,0.520279130505754,0.5222286911970191,0.5323529411764706,15.0
15,0.55,0.5329292929292929,0.5585612968591692,0.55,16.0
16,0.5161764705882353,0.5211847831031189,0.6002114116844737,0.5161764705882353,17.0
17,0.38382352941176473,0.3510824345905873,0.5337220149253731,0.38382352941176473,18.0
18,0.6220588235294118,0.6020465384191847,0.5897269977409351,0.6220588235294118,19.0
19,0.8470588235294118,0.7823357708164064,0.7605029585798815,0.8470588235294118,20.0
20,0.7867647058823529,0.7119999561785505,0.68,0.7867647058823529,21.0
21,0.4,0.40602409638554215,0.5880802635519616,0.4,22.0
mean,0.5855614973262032,0.536419591052191,0.5919300786389304,0.5855614973262032,11.5
std,0.15628645303850636,0.15253419704585416,0.09855582151328682,0.15628645303850636,6.34428877022476
