,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5279,0.0137,0.3992,0.0346,0.4538,0.0212
1,0.5901,0.0058,0.7072,0.0341,0.643,0.0141
macro avg,0.559,0.0089,0.5532,0.0075,0.5484,0.0085
weighted avg,0.5621,0.0085,0.5686,0.0081,0.5579,0.0079
