,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.457,0.1364,0.2489,0.153,0.2872,0.1424
1,0.578,0.0146,0.7602,0.1515,0.6504,0.0603
macro avg,0.5175,0.0704,0.5046,0.0199,0.4688,0.0495
weighted avg,0.5266,0.0606,0.5429,0.0296,0.4961,0.0376
