,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.3284,0.0218,0.2789,0.0311,0.3004,0.0195
1.0,0.3473,0.0242,0.4,0.1477,0.3609,0.0764
2.0,0.351,0.0059,0.3469,0.1311,0.3389,0.0663
macro avg,0.3422,0.0136,0.3419,0.014,0.3334,0.0157
weighted avg,0.3426,0.0135,0.3432,0.0126,0.3342,0.0146
