,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.7697,0.0073,0.6865,0.0569,0.7247,0.0313
1,0.7186,0.0314,0.794,0.0232,0.7537,0.0121
macro avg,0.7441,0.0153,0.7403,0.0186,0.7392,0.0196
weighted avg,0.7442,0.0152,0.7405,0.0186,0.7393,0.0196
