,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4831,0.0232,0.4722,0.0413,0.476,0.0144
1,0.6807,0.006,0.6883,0.052,0.6837,0.0263
macro avg,0.5819,0.0132,0.5802,0.0098,0.5799,0.0109
weighted avg,0.6057,0.011,0.6063,0.0184,0.6049,0.014
