,accuracy,f1_score,precision,recall,fold
0,0.4837962962962963,0.3749882187614503,0.524381915530392,0.4837962962962963,1.0
1,0.5208333333333334,0.5195625048095077,0.5220833401047676,0.5208333333333334,2.0
2,0.5046296296296297,0.5040316739896673,0.5046520643535568,0.5046296296296297,3.0
3,0.5081018518518519,0.4616131505679822,0.4984529073991007,0.5081018518518519,4.0
4,0.5115740740740741,0.504354221708084,0.5160101598275363,0.5115740740740741,5.0
mean,0.5057870370370371,0.4729099539673383,0.5131160774430706,0.5057870370370371,3.0
std,0.012248848662336083,0.05263088052418825,0.010023519278372443,0.012248848662336083,1.4142135623730951
