,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5469,0.011,0.5764,0.0785,0.5589,0.036
1,0.5571,0.01,0.5253,0.0769,0.538,0.0371
macro avg,0.552,0.0029,0.5509,0.0026,0.5484,0.0035
weighted avg,0.5521,0.0028,0.551,0.003,0.5486,0.0038
