,accuracy,f1_score,precision,recall,fold
0,0.6661096256684492,0.6593241680648733,0.6564609271767929,0.6661096256684492,1.0
1,0.6764705882352942,0.6663608690985989,0.664426822569749,0.6764705882352942,2.0
2,0.6684491978609626,0.6597533389064201,0.6570664861932881,0.6684491978609626,3.0
3,0.6654411764705882,0.6642579253618155,0.6632358979955512,0.6654411764705882,4.0
4,0.6711229946524064,0.6654482469309326,0.6627595168883205,0.6711229946524064,5.0
mean,0.6695187165775401,0.663028909672528,0.6607899301647404,0.6695187165775401,3.0
std,0.00400735154741228,0.0029298498314648024,0.0033374636697610953,0.00400735154741228,1.4142135623730951
