,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0.0,0.0543,0.1268,0.1667,0.3892,0.0819,0.1913
1.0,0.1685,0.176,0.5,0.5222,0.2521,0.2633
2.0,0.1124,0.166,0.3333,0.4924,0.1681,0.2483
macro avg,0.1117,0.0015,0.3333,0.0,0.1674,0.0016
weighted avg,0.1124,0.0029,0.3352,0.0044,0.1683,0.0038
