,accuracy,f1_score,precision,recall,fold
0,0.6235458352722196,0.6209306519868297,0.6271017873761883,0.6235458352722196,1.0
1,0.6244765006979991,0.6178378513573569,0.6309003506615888,0.6244765006979991,2.0
2,0.6165658445788739,0.6094449536248695,0.6225232173264481,0.6165658445788739,3.0
3,0.6593764541647278,0.6588642327489135,0.6597557533920173,0.6593764541647278,4.0
4,0.6398324802233597,0.6377941501556936,0.6459162596967665,0.6398324802233597,5.0
mean,0.632759422987436,0.6289743679747326,0.6372394736906017,0.632759422987436,3.0
std,0.015324643351599816,0.017557414206255912,0.013724393122838298,0.015324643351599816,1.4142135623730951
