,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6288,0.0359,0.6928,0.077,0.6556,0.024
1,0.6458,0.021,0.5714,0.1005,0.6017,0.0485
macro avg,0.6373,0.0151,0.6321,0.0181,0.6286,0.02
weighted avg,0.6372,0.0153,0.6328,0.0171,0.629,0.0196
