,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4849,0.0271,0.4906,0.207,0.4701,0.0967
1,0.4928,0.0165,0.4925,0.2042,0.4703,0.1306
macro avg,0.4889,0.0161,0.4915,0.0146,0.4702,0.0371
weighted avg,0.4893,0.0157,0.4869,0.0174,0.4679,0.0409
