,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4042,0.203,0.1439,0.1507,0.1821,0.1628
1,0.5531,0.0048,0.8655,0.1455,0.6698,0.049
macro avg,0.4786,0.1023,0.5047,0.0063,0.4259,0.0593
weighted avg,0.4861,0.0922,0.5408,0.0135,0.4503,0.0493
