,accuracy,f1_score,precision,recall,fold
0,0.55,0.3903225806451613,0.30250000000000005,0.55,1.0
1,0.5029411764705882,0.502279337047549,0.5017551565409888,0.5029411764705882,2.0
2,0.55,0.3903225806451613,0.30250000000000005,0.55,3.0
3,0.5426470588235294,0.48176579333205843,0.5200204052121661,0.5426470588235294,4.0
4,0.5485294117647059,0.38964862298195635,0.3021354933726068,0.5485294117647059,5.0
5,0.5544117647058824,0.40520794236385105,0.6254404585013797,0.5544117647058824,6.0
6,0.5220588235294118,0.49569636480175805,0.5037520203186332,0.5220588235294118,7.0
7,0.55,0.3903225806451613,0.30250000000000005,0.55,8.0
8,0.525,0.4870987045138127,0.502036866359447,0.525,9.0
9,0.5529411764705883,0.4117307692307693,0.5610467610467611,0.5529411764705883,10.0
10,0.5308823529411765,0.49786634950885916,0.5116416593115622,0.5308823529411765,11.0
11,0.55,0.392941089328922,0.5275811209439528,0.55,12.0
12,0.55,0.40786057692307687,0.528078078078078,0.55,13.0
13,0.5455882352941176,0.48632406905864495,0.5253336816605709,0.5455882352941176,14.0
14,0.5338235294117647,0.517260360093706,0.52169231702018,0.5338235294117647,15.0
15,0.538235294117647,0.45508452868852456,0.5043317147968311,0.538235294117647,16.0
16,0.5176470588235295,0.5188194444444444,0.5217403343601814,0.5176470588235295,17.0
17,0.5397058823529411,0.491177411237359,0.5185326547921969,0.5397058823529411,18.0
18,0.5441176470588235,0.5090632697044335,0.5280202725641399,0.5441176470588235,19.0
19,0.55,0.42582310267857143,0.5287692307692308,0.55,20.0
20,0.5485294117647059,0.4569000242560347,0.5264978111319575,0.5485294117647059,21.0
21,0.55,0.4030336097773898,0.527910447761194,0.55,22.0
mean,0.5407754010695188,0.450297686904873,0.48608256747918444,0.5407754010695188,11.5
std,0.013154699790160446,0.04812487292512122,0.09008020100178847,0.013154699790160446,6.34428877022476
