,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5238,0.0205,0.557,0.2699,0.5132,0.1107
1,0.4747,0.1266,0.4893,0.2901,0.4515,0.2514
macro avg,0.4993,0.0725,0.5232,0.0182,0.4823,0.0875
weighted avg,0.499,0.0733,0.5215,0.0208,0.4813,0.0895
