,accuracy,f1_score,precision,recall,fold
0,0.5029411764705882,0.3546068223427795,0.5364650364650365,0.5029411764705882,1.0
1,0.34705882352941175,0.31205997677079056,0.5835819571548959,0.34705882352941175,2.0
2,0.75,0.6533679347516113,0.6897321428571428,0.75,3.0
3,0.49411764705882355,0.4969213662740192,0.5068965218821126,0.49411764705882355,4.0
4,0.5191176470588236,0.5384471531140423,0.6123715905834543,0.5191176470588236,5.0
5,0.2235294117647059,0.16270163934426227,0.7210905915456516,0.2235294117647059,6.0
6,0.42205882352941176,0.4354366563668889,0.6553401797175866,0.42205882352941176,7.0
7,0.5514705882352942,0.5554893672580092,0.5604898247416062,0.5514705882352942,8.0
8,0.5617647058823529,0.5240746256801303,0.5371539610215569,0.5617647058823529,9.0
9,0.4411764705882353,0.3244047619047619,0.67625,0.4411764705882353,10.0
10,0.5852941176470589,0.5387804134827247,0.5156850171788661,0.5852941176470589,11.0
11,0.47352941176470587,0.46845001845001843,0.46537654883130497,0.47352941176470587,12.0
12,0.49264705882352944,0.4238349603978633,0.48592132505175983,0.49264705882352944,13.0
13,0.4970588235294118,0.33964835763936213,0.43675595238095233,0.4970588235294118,14.0
14,0.49558823529411766,0.4712563320266275,0.5281506266231317,0.49558823529411766,15.0
15,0.49264705882352944,0.4831102040816327,0.5298354796673183,0.49264705882352944,16.0
16,0.3779411764705882,0.30054215234480885,0.5182352941176471,0.3779411764705882,17.0
17,0.27794117647058825,0.16289436420277542,0.7237404580152672,0.27794117647058825,18.0
18,0.4470588235294118,0.40464579169442594,0.623828125,0.4470588235294118,19.0
19,0.6794117647058824,0.6027505587072374,0.5991297468354431,0.6794117647058824,20.0
20,0.5220588235294118,0.5264751344010088,0.5326993526817471,0.5220588235294118,21.0
21,0.5441176470588235,0.5054727526781555,0.5272075471698113,0.5441176470588235,22.0
mean,0.4862967914438503,0.43569869745063344,0.5711789672510132,0.4862967914438503,11.5
std,0.11368788152740088,0.12646732950305412,0.07958116191533109,0.11368788152740088,6.34428877022476
