,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.5433,0.0147,0.5698,0.0688,0.5538,0.027
1,0.5595,0.0104,0.5311,0.0792,0.5423,0.0398
macro avg,0.5514,0.0086,0.5504,0.0086,0.5481,0.0095
weighted avg,0.5515,0.0086,0.55,0.009,0.5479,0.0097
