,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6442,0.0122,0.5715,0.0252,0.6053,0.0137
1,0.6143,0.0106,0.6834,0.0218,0.6467,0.0086
macro avg,0.6292,0.0057,0.6274,0.0059,0.626,0.0063
weighted avg,0.6294,0.0057,0.6274,0.006,0.6261,0.0064
