,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.6184,0.0254,0.6007,0.0203,0.6091,0.0156
1,0.7388,0.0098,0.7522,0.0276,0.7453,0.0159
macro avg,0.6786,0.0162,0.6765,0.0139,0.6772,0.0147
weighted avg,0.6907,0.0145,0.6916,0.0156,0.6908,0.0147
