,precision,precision,recall,recall,f1-score,f1-score
,mean,std,mean,std,mean,std
class,,,,,,
0,0.4812,0.0184,0.8411,0.2149,0.6021,0.0526
1,0.3577,0.3404,0.1676,0.2202,0.1909,0.2435
macro avg,0.4195,0.1754,0.5044,0.0093,0.3965,0.0967
weighted avg,0.415,0.1857,0.4854,0.0228,0.3848,0.1072
